Organization Name,Networks Shared With Me,Networks I'm Sharing
New Hanover County NC SO,New Hanover County NC SO,Kennesaw State University
Cornell University NY PD,Cornell University NY PD,Kennesaw State University
Apopka FL PD,Apopka FL PD ,
Cooper County MO SO,Cooper County MO SO,
North Manchester IN PD ,North Manchester IN PD ,Kennesaw State University
Swainsboro GA PD,Swainsboro GA PD LPR,Kennesaw State University
Trousdale County TN SO,Trousdale County TN SO,Kennesaw State University
Bloomfield Twp MI PD,Bloomfield Twp MI PD,
Whitfield County GA SO,Whitfield County GA SO,"Kennesaw State University,Kennesaw State University Raven"
Texas Financial Crimes Intelligence Center,TX Financial Crimes Intelligence Center (Flex),Kennesaw State University
Whitestown IN PD,Whitestown IN PD,Kennesaw State University
Cass County MI SO,Cass County MI SO,
Hamburg Town NY PD,"Hamburg Town NY PD (Flex),Hamburg Town NY PD",
Lyons IL PD,Lyons IL PD,
Parma Heights OH PD,Parma Heights OH PD,
Chester County SC SO,Chester County SC SO,Kennesaw State University
Crystal Springs MS PD,Crystal Springs MS PD,
Buffalo State University NY PD,Buffalo State University NY PD,
Live Oak TX PD ,Live Oak TX PD ,
University of Illinois- Springfield,University of Illinois- Springfield,Kennesaw State University
Itasca IL PD,Itasca IL PD ,
McHenry County Conservation District IL PD,McHenry County IL SO,
Sparks Police Department - NV ,Sparks NV PD,
Genesee County MI SO,Genesee County MI SO,
Sheboygan WI PD,Sheboygan WI PD,Kennesaw State University
Remerton GA PD,Remerton GA PD,Kennesaw State University
Woodbury GA PD,Woodbury GA PD,Kennesaw State University
Calhoun County SC SO,Calhoun County SC SO,Kennesaw State University
Dunn NC PD,Dunn NC PD,Kennesaw State University
Hanceville AL PD,Hanceville AL PD,
Grand Junction CO PD,Grand Junction CO PD,
MS - Wayne County SO,Wayne County SO (MS),Kennesaw State University
Fort Stockton TX PD,Fort Stockton TX PD ,
Mason PD - OH,Mason OH PD,Kennesaw State University
Snead AL PD,Snead AL PD,Kennesaw State University
Mequon WI PD,Mequon WI PD,Kennesaw State University
Georgia Bureau of Investigation (GBI),Georgia Bureau of Investigation,"Kennesaw State University,Kennesaw State University Raven"
Largo FL PD,Largo FL PD,
Pittsburg KS PD,Pittsburg KS PD ,
LaSalle Co. IL SO - New,LaSalle Co. IL SO,
Jacksonville AR PD,Jacksonville AR PD,
Lawrence County TN SO,Lawrence County TN SO,Kennesaw State University
Saint Croix Falls WI PD,Saint Croix Falls WI PD,
Hope Mills NC PD ,Hope Mills NC PD ,Kennesaw State University
Forrest County MS SO,Forrest County MS SO,Kennesaw State University
Stone County MO SO,Stone County MO SO,
Grandville PD MI,Grandville MI PD,
Amarillo TX PD,Amarillo PD TX ,Kennesaw State University
Wamego KS PD,Wamego KS PD,
OH - Mt. Healthy PD ,Mt. Healthy OH PD,
Madeira OH PD,Madeira OH PD,"Kennesaw State University,Kennesaw State University Raven"
Claiborne County TN SO,Claiborne County TN SO,Kennesaw State University
Maiden NC PD,Maiden NC PD,
Harvey IL PD,Harvey IL PD,
New Castle County DE PD,New Castle County DE PD,Kennesaw State University
University of North Carolina Charlotte (NC),University of North Carolina Charlotte (NC),Kennesaw State University
Erie County OH SO,Erie County OH SO,
Dothan AL PD,Dothan AL PD,Kennesaw State University
White Pine TN PD,White Pine TN PD,Kennesaw State University
Chippewa PA PD,Chippewa Twp PA PD,
Clark County OH SO,Clark County OH SO,Kennesaw State University
Franklin County GA SO,Franklin County GA SO,"Kennesaw State University,Kennesaw State University Raven"
Mabank TX PD ,Mabank TX PD ,
Grandview MO PD,Grandview MO PD,Kennesaw State University
Monroe OH PD,Monroe OH PD,"Kennesaw State University,Kennesaw State University Raven"
SEMO Drug Task Force MO,SEMO MO Drug Task Force ,Kennesaw State University
Cumming GA PD,Cumming GA PD,"Kennesaw State University,Kennesaw State University Raven"
Frontenac KS PD,Frontenac KS PD ,
Greenwood Independent School District TX ,Greenwood Independent School District TX ,
Winterville NC PD,Winterville NC PD,Kennesaw State University
Gulfport MS PD,Gulfport MS PD ,Kennesaw State University
Gladstone MO PD,Gladstone MO PD,
Warren County KY SO,Warren County KY SO,Kennesaw State University
Carlyle IL PD,Carlyle IL PD,
Jackson AL PD,Jackson AL PD,
Albertville AL PD,Albertville AL PD,
Lufkin TX PD,Lufkin PD TX,Kennesaw State University
Dickson TN PD,Dickson TN PD,Kennesaw State University
Las Vegas Metro NV PD,Las Vegas Metro PD - NV (LPR Cams),
Gahanna OH PD,Gahanna OH PD,Kennesaw State University
Jasper County Sheriff IA ,Jasper County Sheriff IA,
AL - Daphne PD,Daphne PD (AL),Kennesaw State University
Jesup GA PD,Jesup PD (GA),Kennesaw State University
Clinton TN PD,Clinton TN PD,"Kennesaw State University,Kennesaw State University Raven"
Greer SC PD,Greer SC PD,Kennesaw State University
Guernsey County OH SO,Guernsey County OH SO,Kennesaw State University
Boone County AR SO,Boone County AR SO,
Spring Valley IL PD,Spring Valley IL PD,
Wilkes County GA SO,Wilkes County GA SO ,Kennesaw State University
Mauldin SC PD,Mauldin SC PD ,Kennesaw State University
University of West Georgia GA PD,University of West Georgia (GA),"Kennesaw State University,Kennesaw State University Raven"
Burke County NC SO,Burke County NC SO,Kennesaw State University
New Haven IN PD,New Haven PD IN,Kennesaw State University
East Baton Rouge LA SO,East Baton Rouge Parish LA SO,
Grundy County IL SO,Grundy County IL SO,
Jefferson County MO SO,Jefferson County MO SO,Kennesaw State University
Maumee OH PD,Maumee OH PD,
Grand Rapids MI PD,Grand Rapids MI PD ,
Vigo County IN SO,Vigo County IN SO,Kennesaw State University
St. Joseph County SO IN,St. Joseph County SO IN,
Sterling Heights MI PD,Sterling Heights MI PD,Kennesaw State University
University of Iowa PD (IA),University of Iowa Campus PD,Kennesaw State University
Orleans County NY SO,Orleans County NY SO,
Juneau County WI SO,Juneau County WI SO,
Dodge County GA SO,Dodge County GA SO,"Kennesaw State University,Kennesaw State University Raven"
Halifax County NC SO,Halifax County NC SO,Kennesaw State University
Vestavia Hills AL PD,Vestavia Hills AL PD,Kennesaw State University
Crawfordsville IN PD,Crawfordsville IN PD,Kennesaw State University
Newberry County SC SO ,Newberry County SC SO ,Kennesaw State University
Lackawanna City NY PD,Lackawanna City NY PD,
Sauk Prairie WI PD,Sauk Prairie WI PD,Kennesaw State University
El Reno OK PD,El Reno OK PD ,
Sedalia MO PD,Sedalia MO PD - Falcon,
Fremont OH PD,Fremont OH PD,
Oxford PD - OH,Oxford OH PD,"Kennesaw State University,Kennesaw State University Raven"
Mackinaw IL PD,Mackinaw IL PD,
Winneconne WI PD,Winneconne WI PD ,
Benton County AR SO,Benton County AR SO,
Town of West Blocton AL PD,Town of West Blocton AL PD,Kennesaw State University
Richmond Heights MO PD,Richmond Heights MO PD,Kennesaw State University
Town of Lisbon Troopers CT,Town of Lisbon Troopers CT,
Overland MO PD,Overland MO PD,Kennesaw State University
Boone NC PD,Boone NC PD,
Toronto OH PD,Toronto OH PD,Kennesaw State University
Valley Center KS DPS,Valley Center KS DPS,
Parsons KS PD,Parsons KS PD,
Harris County Const TX Pct 1 ,Harris County TX MUD No. 119 ,
Hume PD IL ,Hume PD IL ,
Mauston WI PD ,Mauston WI PD ,
Valparaiso IN PD,Valparaiso PD IN,
Fort Mill SC PD,Fort Mill SC PD,Kennesaw State University
Genoa Township OH PD ,Genoa Township OH PD,
Huntsville AL PD,Huntsville AL PD,Kennesaw State University
CSX Railroad PD,CSX Railroad TN PD,Kennesaw State University
Chesterfield Twp MI PD,Chesterfield MI PD,
Edmond OK PD,Edmond OK PD,
Dandridge TN PD,Dandridge TN PD,Kennesaw State University
Grants Pass OR PD,Grants Pass OR PD,
Anderson County SC SO,Anderson County SC SO,Kennesaw State University
Belton MO PD,Belton MO PD,
Simpsonville SC PD,Simpsonville SC PD,Kennesaw State University
Franklin MA PD,Franklin MA PD,
Mason County IL SO,Mason County IL SO,
Caldwell CO TX SO ,Caldwell County TX SO ,Kennesaw State University
Slidell LA PD,Slidell LA PD,Kennesaw State University
Barber County KS SO,Barber County KS SO,
Quincy IL PD,Quincy IL PD,Kennesaw State University
Scott County KY SO,Scott Co KY SO,
Georgetown SC PD,Georgetown SC PD,Kennesaw State University
Green Lake County WI SO,Green Lake County WI SO (LPR),
Leon County FL SO,Leon County FL SO,Kennesaw State University
Little Rock AR PD,Little Rock AR PD,Kennesaw State University
Twinsburg OH PD,Twinsburg OH PD,
Hickory Hills IL PD,Hickory Hills IL PD,
Sardis City AL PD,Sardis City AL PD,Kennesaw State University
Hardin County TN SO,Hardin County TN SO,Kennesaw State University
Edmundson MO PD,Edmundson MO PD,
Wyandotte MI PD,Wyandotte MI PD,Kennesaw State University
Horry County SC PD,Horry County SC PD,
Grand Haven MI DPS,Grand Haven MI DPS,Kennesaw State University
Dale County AL SO,Dale County AL SO,Kennesaw State University
Town & Country MO PD,Town & Country MO PD,
City of Sierra Vista AZ,Sierra Vista AZ PD,
Mooresville IN PD,Mooresville IN PD,
Lavonia GA PD,Lavonia GA PD,"Kennesaw State University,Kennesaw State University Raven"
Angier NC PD,Angier NC PD,Kennesaw State University
OH - Hamilton PD,Hamilton OH PD,Kennesaw State University
Moundridge KS PD,Moundridge PD (KS) Falcon Cameras,
MS - Raymond PD,Raymond PD (MS),Kennesaw State University
Pascagoula MS PD,Pascagoula MS PD,Kennesaw State University
Higginsville MO PD,Higginsville MO PD,
Malvern AR PD,Malvern AR PD ,
Fulton County GA PD,Fulton County GA PD,"Kennesaw State University,Kennesaw State University Raven"
Peru IL PD,Peru IL PD,
Mar Mac IA PD,Mar-Mac IA PD ,
Maryville TN PD,Maryville TN PD,
Calumet County WI SO,Calumet County WI SO,
Springfield MO PD,Springfield MO PD,Kennesaw State University
South Fulton GA PD,South Fulton GA PD,"Kennesaw State University,Kennesaw State University Raven"
Fayette County TN SO,Fayette County TN SO,Kennesaw State University
Niagara Falls City NY PD,Niagara Falls City NY PD,Kennesaw State University
Selma NC PD,Selma NC PD ,Kennesaw State University
Conway SC PD,Conway SC PD,Kennesaw State University
Breese IL PD,Breese IL PD,
Asheville NC PD,Asheville NC PD ,Kennesaw State University
North Little Rock AR PD,North Little Rock AR PD,Kennesaw State University
Bossier City LA PD,Bossier City LA PD,
East Georgia State College Campus PD (GA),East Georgia State College Campus PD (GA),Kennesaw State University
Northbrook IL PD,Northbrook IL PD,
Jefferson County AR SO ,Jefferson County AR SO (Flex Cams) ,
Jeffersontown KY PD,Jeffersontown KY PD,Kennesaw State University
Clayton County GA SO,Clayton County GA SO,"Kennesaw State University,Kennesaw State University Raven"
Monroe NC PD,Monroe NC PD,Kennesaw State University
Osage Beach MO PD,Osage Beach MO PD,
Springfield GA PD,Springfield GA PD ,Kennesaw State University
Thomaston GA PD,Thomaston GA PD,Kennesaw State University
West Georgia Technical College (GA),West Georgia Technical College (GA),
Rockwood TN PD,Rockwood TN PD,Kennesaw State University
Heard County GA SO,Heard County GA SO,Kennesaw State University
Mountain City TN PD,Mountain City TN PD,Kennesaw State University
Medina County OH SO,Medina County OH SO,
Lindale TX PD,Lindale TX PD,
Coconut Creek FL PD,"Coconut Creek FL PD,Coconut Creek FL PD Flex",
Carroll County OH SO,Carroll County OH SO,Kennesaw State University
Upper Arlington OH PD,Upper Arlington OH PD,
Brooklet GA PD,Brooklet GA PD,"Kennesaw State University,Kennesaw State University Raven"
Milton MA PD ,Milton MA PD ,
Rincon GA PD,Rincon GA PD,Kennesaw State University
Angleton PD TX,Angleton PD TX ,
Easley SC PD,Easley SC PD,Kennesaw State University
Southern Illinois University IL PD ,Southern Illinois University IL PD ,Kennesaw State University
Chaffee County CO SO,Chaffee County CO SO,Kennesaw State University
Cullman AL PD,Cullman AL PD,Kennesaw State University
Mineral County NV SO,Mineral County NV SO,
Lowndes County GA SO,Lowndes County GA SO ,Kennesaw State University
Huron OH PD,Huron OH PD,
Bradley IL PD,Bradley IL PD,
Reeds Spring MO PD,Reeds Spring MO PD,
Liberty County FL SO,Liberty County FL SO,
Kosciusko MS PD,Kosciusko MS PD,Kennesaw State University
River Grove IL PD ,River Grove IL PD ,
Ash Grove MO PD,Ash Grove MO PD ,
West Chicago IL PD,West Chicago IL PD ,
Dublin GA PD,Dublin GA PD,"Kennesaw State University,Kennesaw State University Raven"
Lea County NM SO,Lea County NM SO,Kennesaw State University
Tulsa County OK SO ,Tulsa County OK SO,Kennesaw State University
Adams County WA SO,Adams County WA SO (Flex),
Monticello IL PD ,Monticello PD IL,
Logansport IN PD,Logansport IN PD,Kennesaw State University
Euharlee GA PD,"Euharlee GA PD (Condor),Euharlee GA PD","Kennesaw State University,Kennesaw State University Raven"
Lafayette County MO SO,Lafayette County MO SO,
Echols County GA SO,Echols County GA SO,Kennesaw State University
Union MO PD,Union PD (MO),
Pocatello ID PD,Pocatello ID PD,
Northport AL PD,Northport AL PD,Kennesaw State University
Watertown WI PD,Watertown WI PD,
Hiawassee GA PD,Hiawassee GA PD,Kennesaw State University
Brookings SD PD,Brookings SD PD,Kennesaw State University
Laurens County SC SO,Laurens County SC SO,Kennesaw State University
Morton Grove IL PD,Morton Grove IL PD,
Arnold MO PD,Arnold MO PD,Kennesaw State University
Whitehall OH PD,Whitehall OH PD,Kennesaw State University
Columbiana AL PD,Columbiana AL PD,Kennesaw State University
Foley AL PD,Foley AL PD,Kennesaw State University
Dolton IL PD,Dolton IL PD,
Brent AL PD,Brent AL PD,Kennesaw State University
Evansville IN PD,Evansville IN PD,Kennesaw State University
Jefferson GA PD,Jefferson GA PD,"Kennesaw State University,Kennesaw State University Raven"
Tuscaloosa AL PD,Tuscaloosa AL PD,Kennesaw State University
Reedsburg WI PD,Reedsburg WI PD,
Clark County WI SO,Clark County WI SO,
Tifton GA PD,Tifton Police Department ,Kennesaw State University
Lookout Mountain TN PD,Lookout Mountain TN PD ,Kennesaw State University
Cheektowaga Town NY PD,Cheektowaga Town NY PD,
Georgetown IN PD,Georgetown IN PD,Kennesaw State University
Erwin NC PD,Erwin NC PD,Kennesaw State University
Jefferson County OH SO,Jefferson County OH SO,Kennesaw State University
Summit County OH SO,Summit County OH SO ,
Gardner KS PD,Gardner KS PD,
Andover KS PD,Andover KS PD,
West Chester OH PD,West Chester OH PD,"Kennesaw State University,Kennesaw State University Raven"
Tippecanoe County IN SO,Tippecanoe County IN SO,Kennesaw State University
Black Mountain NC PD,Black Mountain NC PD,Kennesaw State University
Alexandria IN PD,Alexandria IN PD,Kennesaw State University
Van Buren AR PD,Van Buren AR PD,
Brevard County FL SO ,Brevard County FL SO ,Kennesaw State University
Florida Atlantic University FL PD,Florida Atlantic University (FL),
Spencer County IN SO,Spencer County IN SO,Kennesaw State University
Greenbrier TN PD,Greenbrier TN PD,Kennesaw State University
Twiggs County GA SO ,Twiggs County GA SO ,Kennesaw State University
Hopkinsville KY PD,Hopkinsville KY PD,
Irving TX PD,Irving TX PD,
Jasper IN PD,Jasper IN PD,Kennesaw State University
Ladd IL PD,Ladd IL PD,
Batavia NY PD,Batavia NY PD,
Wood County WI SO,"Wood County WI SO (FLEX),Wood County WI SO",
Waukon IA PD,Waukon IA PD,
Westland MI PD,Westland MI PD,
Howard County IN SO,IN - Howard County SO,Kennesaw State University
University of Louisville KY PD,University of Louisville KY PD,Kennesaw State University
Kittitas WA PD,Kittitas WA PD,
Holly Hill FL PD,Holly Hill FL PD,Kennesaw State University
Berea KY PD,Berea KY PD,Kennesaw State University
Marinette WI PD,Marinette WI PD,
Robertson County TN SO,Robertson County SO TN,Kennesaw State University
McCracken County KY SO,McCracken County KY SO,Kennesaw State University
Eufaula AL PD,Eufaula AL PD,Kennesaw State University
West Palm Beach FL PD,West Palm Beach FL PD,Kennesaw State University
Indian Hills KY PD,Indian Hills KY PD,
Scottsbluff NE PD,Scottsbluff NE PD,
Summerset SD PD,Summerset SD PD,Kennesaw State University
Avon CT PD,Avon CT PD,
Gary IN PD,Gary IN PD,
Oxford AL PD,Oxford AL PD,Kennesaw State University
Wauwatosa WI PD,Wauwatosa WI PD,
Onondaga County NY SO ,Onondaga County NY SO,Kennesaw State University
Allen Park PD MI,Allen Park PD MI,
Thomasville AL PD,Thomasville AL PD,Kennesaw State University
Auglaize County OH SO,Auglaize County OH SO,Kennesaw State University
Somerton AZ PD,Somerton AZ PD,
Covington TN PD,Covington TN PD,Kennesaw State University
Charleston MO DPS,Charleston MO DPS,Kennesaw State University
Buncombe County NC SO,Buncombe County NC SO,Kennesaw State University
Warren AR PD ,Warren AR PD ,Kennesaw State University
Trumann AR PD,Trumann AR PD,
Belvidere IL PD,Belvidere IL PD,
Mount Vernon OH PD,Mount Vernon OH PD,Kennesaw State University
Greene County GA SO,Greene County GA SO,"Kennesaw State University,Kennesaw State University Raven"
Park Hills MO PD,Park Hills MO PD,Kennesaw State University
Highland Heights KY PD,Highland Heights KY PD,Kennesaw State University
Marion NC PD,Marion NC PD,Kennesaw State University
Clinton Township OH PD,Clinton Township OH PD,
Cypress Fairbanks ISD (TX) PD,CyFair ISD PD (TX),
Pasco County FL SO,Pasco County FL SO,
Pulaski County GA SO ,Pulaski County GA SO ,Kennesaw State University
Jefferson City TN PD,Jefferson City TN PD,
Cocke County TN SO,Cocke County TN SO,Kennesaw State University
Palmyra MO PD,Palmyra MO PD,
"Public Service Authority, Santee Cooper Law Enforcement Division (SC)","Public Service Authority, Santee Cooper Law Enforcement Division (SC)",
Brantley County GA SO,Brantley County GA SO,Kennesaw State University
Fargo ND PD,Fargo ND PD,
Mountain Brook AL PD,Mountain Brook AL PD,Kennesaw State University
Crystal City MO PD,Crystal City MO PD,Kennesaw State University
Windcrest TX PD,Windcrest PD TX ,
Lake Park GA PD,Lake Park GA PD,Kennesaw State University
Kohler WI PD,Kohler WI PD,
Barry County SO MO,Barry County MO SO,
Danville KY PD,Danville KY PD,"Kennesaw State University,Kennesaw State University Raven"
Tift County GA SO,Tift County GA SO,"Kennesaw State University,Kennesaw State University Raven"
Clay County TX SO ,Clay County TX SO ,
Double Springs AL PD,Double Springs AL PD,
Richmond TX PD,Richmond TX PD,
Wright City MO PD,Wright City MO PD,
Monmouth IL PD,Monmouth IL PD,
Byron GA PD ,Byron GA PD ,"Kennesaw State University,Kennesaw State University Raven"
Royston GA PD,Royston GA PD,Kennesaw State University
Lawrence IN PD,Lawrence IN PD,
Othello WA PD,Othello WA PD,Kennesaw State University
Centralia IL PD,Centralia IL PD ,Kennesaw State University
Williamson Co. IL SO,Williamson Co. IL SO,Kennesaw State University
Ashland WI PD,Ashland WI PD,
Marinette County SO (WI),Marinette County SO (WI),
Oglethorpe GA PD,Oglethorpe GA PD ,Kennesaw State University
Town of Groton CT PD,Groton CT PD,Kennesaw State University
St. Charles County MO PD,St. Charles County MO PD,Kennesaw State University
Ocean Springs MS PD,Ocean Springs MS PD,Kennesaw State University
White County IN SO,White County IN SO,
Johnston County NC SO,Johnston County NC SO,Kennesaw State University
Harvey County KS SO,Harvey County KS SO ,Kennesaw State University
McCaysville GA PD,McCaysville GA PD,"Kennesaw State University,Kennesaw State University Raven"
Tupelo Regional Airport,Tupelo Regional Airport PD (MS),Kennesaw State University
Allen TX PD,Allen TX PD ,
Seneca SC PD,Seneca SC PD,Kennesaw State University
Mitchell County GA SO,Mitchell County GA SO,Kennesaw State University
Calloway County KY SO,Calloway County KY SO,Kennesaw State University
Clay County FL SO,Clay County FL SO (Condor),
Chaves County NM SO,Chaves County NM SO,
Milan MI PD,Milan MI PD,
Willow Springs IL PD,Willow Springs IL PD,
Plymouth WI PD,Plymouth WI PD,
Crown Point IN PD,Crown Point IN PD,
St. Matthews KY PD,Saint Matthews KY PD,Kennesaw State University
AL - Wallace State Community College,Wallace State Community College (AL),
Waxhaw NC PD,Waxhaw NC PD,Kennesaw State University
Pierce County GA SO,Pierce County GA SO,Kennesaw State University
Sullivan County TN SO,Sullivan County TN SO,Kennesaw State University
Mineral Area Drug Task Force MO,Mineral Area Drug Task Force MO,Kennesaw State University
Grand Blanc Twp MI PD,Grand Blanc Twp MI PD,
Florida City FL PD,Florida City FL PD,
Buford City Schools GA,"Buford, GA - City Schools",
Bartholomew County IN SO,Bartholomew Co. IN SO,
Tuscaloosa County AL SO,Tuscaloosa County AL SO,Kennesaw State University
Lac Courte Oreilles Tribal Police WI,Lac Courte Oreilles Tribal Police WI,
Sauk County WI SO,Sauk County WI SO ,
Forest City NC PD,Forest City NC PD,Kennesaw State University
Memphis Intl Airport,TN - Memphis Intl Airport,Kennesaw State University
Miami County OH SO,Miami County OH SO,"Kennesaw State University,Kennesaw State University Raven"
Locust Grove OK PD,Locust Grove OK PD,Kennesaw State University
Nicholasville KY PD,Nicholasville KY PD,Kennesaw State University
St. Charles City MO PD,St. Charles City MO PD,Kennesaw State University
Sparta GA PD,Sparta GA PD,Kennesaw State University
Chadbourn NC PD,Chadbourn NC PD,Kennesaw State University
OH - Oakwood PD,Oakwood PD OH,Kennesaw State University
Kingsport TN PD,Kingsport TN PD,Kennesaw State University
Bluffton SC PD ,Bluffton SC PD ,Kennesaw State University
Jefferson Parish LA SO,Jefferson Parish LA SO,
Austell GA PD,Austell GA PD,"Kennesaw State University,Kennesaw State University Raven"
Burke County GA SO,Burke County GA SO,
Hampton GA PD,Hampton GA PD,
Cherokee County GA DA,,"Kennesaw State University,Kennesaw State University Raven"
Tampa FL PD,,Kennesaw State University
NYS Crime Analysis Center Network,,Kennesaw State University
Johnson County IN SO,,Kennesaw State University
New York State Police NY,,Kennesaw State University
Walterboro SC PD,,Kennesaw State University
Brownsburg IN PD,,Kennesaw State University
Abbeville SC PD,,Kennesaw State University
Nashville Intl Airport TN PD,,Kennesaw State University
TN ROCIC,,Kennesaw State University
Montgomery County VA SO,,Kennesaw State University
Palm Beach Gardens FL PD,,Kennesaw State University
Boynton Beach FL PD,,Kennesaw State University
Clintwood VA PD,,Kennesaw State University
Marianna FL PD,,Kennesaw State University
Zephyrhills FL PD,,Kennesaw State University
Byram MS PD,,Kennesaw State University
Vance County NC SO,,Kennesaw State University
Huntington County IN SO,,Kennesaw State University
Luray VA PD,,Kennesaw State University
Indian River County FL SO,,Kennesaw State University
Fort Lauderdale FL PD ,,Kennesaw State University
Puyallup WA PD,,Kennesaw State University
Anoka County MN SO,,Kennesaw State University
Smyth County VA SO,,Kennesaw State University
Sun Valley PD ID ,,Kennesaw State University
Newtown OH PD,,Kennesaw State University
Prince George County VA PD,,Kennesaw State University
Chicago IL PD,,Kennesaw State University
OH - U.S.23 Major Crimes Task Force,,Kennesaw State University
Juab County UT SO,,Kennesaw State University
Daytona Beach FL PD,,Kennesaw State University
Volusia County FL SO,,Kennesaw State University
South Carolina Law Enforcement Division - SLED,,Kennesaw State University
Washoe County NV SO,,Kennesaw State University
Hillsville VA PD,,Kennesaw State University
Caruthersville MO PD,,Kennesaw State University
Talbot County GA SO,,Kennesaw State University
Franklin County OH SO,,Kennesaw State University
Dillon SC PD,,Kennesaw State University
West Melbourne FL PD,,Kennesaw State University
IN - Rensselaer PD,,Kennesaw State University
Jackson MO PD,,Kennesaw State University
Bedford VA PD,,Kennesaw State University
Elgin TX PD,,Kennesaw State University
Poughkeepsie City NY PD,,Kennesaw State University
Town of Bean Station PD  TN,,Kennesaw State University
Wedowee AL PD,,Kennesaw State University
Jacksonville Beach FL PD,,Kennesaw State University
Elmhurst IL PD,,Kennesaw State University
Gibsonville NC PD,,Kennesaw State University
Briarwood AL Campus Police,,Kennesaw State University
Juno Beach FL PD,,Kennesaw State University
Fletcher NC PD,,Kennesaw State University
Tooele City PD UT,,Kennesaw State University
Hamilton County FL SO,,Kennesaw State University
Crainville IL PD ,,Kennesaw State University
North Palm Beach FL PD,,Kennesaw State University
Richmond VA PD,,Kennesaw State University
Madison County TN SO,,Kennesaw State University
Henry County VA SO,,Kennesaw State University
Travelers Rest SC PD,,Kennesaw State University
South Barrington IL PD,,Kennesaw State University
Wayne County TN SO,,Kennesaw State University
Hollywood FL PD,,Kennesaw State University
Miami FL PD,,Kennesaw State University
Adairville KY PD,,Kennesaw State University
Blacksburg SC PD ,,Kennesaw State University
New Kent County VA SO,,Kennesaw State University
Jupiter FL PD,,Kennesaw State University
Virginia Department of Wildlife Resources (DWR),,Kennesaw State University
Old Westbury Village NY PD,,Kennesaw State University
Pitt County NC SO,,Kennesaw State University
DeLand FL PD,,Kennesaw State University
Pemiscot County MO SO,,Kennesaw State University
Live Oak FL PD,,Kennesaw State University
Kendall County TX SO,,Kennesaw State University
Queen Creek AZ PD,,Kennesaw State University
Alvin TX PD,,Kennesaw State University
Atlantic Beach FL PD,,Kennesaw State University
Orleans Levee District PD,,Kennesaw State University
Washington County OH SO,,Kennesaw State University
Show Low AZ PD,,Kennesaw State University
Ocoee FL PD,,Kennesaw State University
Vermillion County IN SO,,Kennesaw State University
Spokane County WA SO,,Kennesaw State University
Dent County MO SO,,Kennesaw State University
Springfield FL PD,,Kennesaw State University
Wapakoneta OH PD,,Kennesaw State University
Lyman PD SC ,,Kennesaw State University
Sullivan  IL PD,,Kennesaw State University
Carrollton OH PD,,Kennesaw State University
Hardin County OH SO,,Kennesaw State University
Okaloosa County FL SO,,Kennesaw State University
Texas City TX PD,,Kennesaw State University
AL - Troy University - Insight ,,Kennesaw State University
Vandalia IL PD ,,Kennesaw State University
Florida Department of Law Enforcement (FDLE),,Kennesaw State University
East Tennessee State University TN Campus PD ,,Kennesaw State University
Prince William County VA PD,,Kennesaw State University
Greensboro GA PD ,,Kennesaw State University
Oneonta AL PD,,Kennesaw State University
18th Judicial District DA's Office- LA PD,,Kennesaw State University
Pennington Gap VA PD,,Kennesaw State University
Florida Highway Patrol,,Kennesaw State University
Normandy MO PD,,Kennesaw State University
Guilford County NC SO,,Kennesaw State University
Pike County IL SO ,,Kennesaw State University
Clinton CT PD,,Kennesaw State University
Holbrook MA PD,,Kennesaw State University
Summit IL PD,,Kennesaw State University
Kemper County MS SO,,Kennesaw State University
Lake Wales FL PD,,Kennesaw State University
Jacksonville AL PD,,Kennesaw State University
Eminence KY PD,,Kennesaw State University
Nassau County FL SO,,Kennesaw State University
Pembroke Pines FL PD,,Kennesaw State University
Crawford County IL SO ,,Kennesaw State University
Calumet Park IL PD,,Kennesaw State University
Grayson County VA SO,,Kennesaw State University
App State University NC PD,,Kennesaw State University
Palm Bay FL PD,,Kennesaw State University
Roanoke VA PD,,Kennesaw State University
Metro East Auto Theft (IL),,Kennesaw State University
Woodhaven MI PD,,Kennesaw State University
Danville IN PD,,Kennesaw State University
Stone County MS SO,,Kennesaw State University
Abilene KS PD,,Kennesaw State University
Greenville MS PD,,Kennesaw State University
Palm Beach FL PD,,Kennesaw State University
Waynesville NC PD,,Kennesaw State University
Greene County IN SO,,Kennesaw State University
Struthers OH PD,,Kennesaw State University
Creedmoor NC PD,,Kennesaw State University
CAC - Monroe NY,,Kennesaw State University
Wabash IN PD,,Kennesaw State University
Clermont County SO - OH ,,Kennesaw State University
Weber City VA PD,,Kennesaw State University
Moundville AL PD,,Kennesaw State University
Clovis NM PD,,Kennesaw State University
Westwego LA PD,,Kennesaw State University
University of Illinois at Urbana-Champaign IL PD,,Kennesaw State University
Wilmette IL PD ,,Kennesaw State University
Fairmont State University WV PD,,Kennesaw State University
Saline County IL SO,,Kennesaw State University
Elloree SC PD,,Kennesaw State University
Adel GA PD ,,Kennesaw State University
Shenandoah County VA SO,,Kennesaw State University
Georgia State Patrol GA PD,,"Kennesaw State University,Kennesaw State University Raven"
Eaton OH PD,,"Kennesaw State University,Kennesaw State University Raven"
Wyoming OH PD,,"Kennesaw State University,Kennesaw State University Raven"
Manchester GA PD,,"Kennesaw State University,Kennesaw State University Raven"
Clark Atlanta University GA PD,,"Kennesaw State University,Kennesaw State University Raven"
